datetime,cloud_cover_loss,high_temp_loss,soiling_loss,shading_loss,other_loss
2024-10-05 12:00:00,0.0,-4.035219031924294,0.0,0.0,0.0
2024-10-05 13:00:00,0.0,-3.724672703482888,0.0,-0.8443999786376952,0.0
2024-10-05 14:00:00,0.0,-3.944298445928664,0.0,0.0,0.0
2024-10-05 15:00:00,0.0,-3.6338857110754232,0.0,-0.8040000043596541,0.0
2024-10-05 16:00:00,0.0,-4.311714346672102,0.0,0.0,0.0
2024-10-05 17:00:00,0.0,-2.949632278718806,0.0,-1.9576704100068616,0.0
2024-10-05 18:00:00,0.0,-0.28818331680347564,0.0,-0.3676643144404373,0.0
2024-10-05 19:00:00,0.0,0.13173368826465665,0.0,0.0,0.0
2024-10-05 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-05 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-05 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-05 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 07:00:00,0.0,0.0017716197378726771,0.0,0.0,0.0
2024-10-06 08:00:00,0.0,0.21850834773765404,0.0,0.0,0.0
2024-10-06 09:00:00,0.0,-0.8333326878283164,0.0,0.0,0.0
2024-10-06 10:00:00,0.0,-3.5059129667174664,0.0,0.0,0.0
2024-10-06 11:00:00,0.0,-4.296158850761751,0.0,-1.053143431168527,0.0
2024-10-06 12:00:00,0.0,-3.804677609574399,0.0,0.0,0.0
2024-10-06 13:00:00,0.0,-3.836988889482286,0.0,-0.8422222052680122,0.0
2024-10-06 14:00:00,0.0,-3.4676807995420513,0.0,0.0,0.0
2024-10-06 15:00:00,0.0,-3.7523947910457465,0.0,-0.8583999938964844,0.0
2024-10-06 16:00:00,0.0,-2.499978526006032,0.0,-1.4503785199025163,0.0
2024-10-06 17:00:00,0.0,-2.0466120081481565,0.0,-0.5811493117977098,0.0
2024-10-06 18:00:00,0.0,-0.2121235771535743,0.0,-0.26823997693057094,0.0
2024-10-06 19:00:00,0.0,0.06776604285134966,0.0,0.0,0.0
2024-10-06 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-06 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 07:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 08:00:00,0.0,0.22479278421439802,0.0,0.0,0.0
2024-10-07 09:00:00,0.0,-0.1434912339521896,0.0,0.0,0.0
2024-10-07 10:00:00,0.0,-1.955176089973379,0.0,-0.35237413523700784,0.0
2024-10-07 11:00:00,0.0,-0.6527032806209707,0.0,-0.3576785992158718,0.0
2024-10-07 12:00:00,0.0,-0.807803434971263,0.0,0.0,0.0
2024-10-07 13:00:00,0.0,-2.276323261068325,0.0,-0.48254544344815364,0.0
2024-10-07 14:00:00,0.0,-0.45348983229283457,0.0,-0.3508022071117136,0.0
2024-10-07 15:00:00,0.0,-0.10075122944485021,0.0,0.0,0.0
2024-10-07 16:00:00,0.0,-1.3298869030155878,0.0,-0.4385650853010457,0.0
2024-10-07 17:00:00,0.0,-0.15296043692420042,0.0,-0.10200945280988549,0.0
2024-10-07 18:00:00,0.0,0.09715040897818376,0.0,0.0,0.0
2024-10-07 19:00:00,0.0,0.02951117423920576,0.0,0.0,0.0
2024-10-07 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-07 23:00:00,0.0,0.0015675460450355972,0.0,0.0,0.0
2024-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-10-08 04:00:00,0.0,0.0,0.0,0.0,0.0
