datetime,cloud_cover_loss,high_temp_loss,soiling_loss,shading_loss,other_loss
2024-10-01,0.0,-26.758661923582828,0.0,-3.781254175882342,0.027345808849614187
2024-10-02,0.0,-25.816732133450426,0.0,-4.440498348257851,0.0
2024-10-03,0.0,-14.44343546923408,0.0,-0.7969534851594966,0.0
2024-10-04,0.0,-17.30640289268147,0.0,-1.5363598259664117,0.0
2024-10-05,0.0,-29.025965219413667,0.0,-3.973734707444648,0.020626382015820156
2024-10-06,0.0,-27.9678146959329,0.0,-5.053533438963821,0.0
2024-10-07,0.0,-7.519563788786777,0.0,-2.083974923123678,0.0
2024-10-08,0.0,-12.342044520726445,0.0,-0.7156590189241365,0.014181674984008508
2024-10-09,0.0,-2.6110686979916062,0.0,-1.1597404925995454,0.0
2024-10-10,0.0,2.9699072554275356,4.8498192524483805,2.00582666400421,0.0
2024-10-11,0.0,-5.642641597416427,0.39372627536089055,-0.22845603396511305,0.08242319451840673
2024-10-12,0.0,-13.64670037075195,0.0,-2.1113373405675664,0.010642307630613539
2024-10-13,0.0,-7.326702080795213,0.0,-0.10409828323035131,0.05024007838874975
2024-10-14,0.0,-5.999056986757023,0.0,-0.9941297689584034,0.0
2024-10-15,0.0,-2.0596169866760206,0.04879409896337839,0.33313285818022415,0.0
2024-10-16,0.0,-20.022898558658845,0.0,-2.114914557538887,0.12385522589694616
2024-10-17,0.0,4.551351219881887,7.871561803481376,5.098517660699912,0.0
2024-10-18,0.0,-5.260454159381747,0.0,-0.4333318490384247,0.03020635328341226
2024-10-19,0.0,8.07606214565209,7.935825604150753,3.05179333662713,0.04993510926045254
2024-10-20,0.0,0.10758432965197065,0.3528976872086727,2.7321301015222517,0.07674827051505029
2024-10-21,0.0,-11.932328692676942,0.0,0.5587211595348949,0.08354526765740872
2024-10-22,0.0,-6.9440861823504925,0.05736627731510609,-1.3134676026606118,0.08645762679967373
2024-10-23,0.0,3.0225360449151344,2.737446508229964,1.2828709012021773,0.1336585659438145
2024-10-24,0.0,-10.422233062224938,0.0,-1.5753576892644934,0.4724698622398919
2024-10-25,0.0,-0.4688007192726039,2.453502514993904,0.08499976327535216,0.03128993075238912
2024-10-26,0.0,-2.914389557040032,0.0,-0.5280124618996587,0.10489584117139626
2024-10-27,0.0,0.0,6.7858612625066925,0.0,0.11898369701306179
2024-10-28,0.0,2.2008041781704897,2.3397876870433993,1.2386610298581027,0.8521388561570341
2024-10-29,0.0,7.068933467287805,7.064667631405811,0.8113046304044876,0.0
2024-10-30,0.0,-9.832905729468173,0.0,-1.4334998176697056,0.05788618116368888
2024-10-31,0.0,-9.738731819024872,0.0,-2.1088353195003995,0.04304082385901081
2024-11-01,0.0,-11.407513397139352,0.0,-2.138495272807273,0.03461203935598946
2024-11-02,0.0,-12.640107816805537,0.0,-1.0619153856526364,0.09732034332498404
2024-11-03,0.0,1.041783798219712,3.0224876040639566,0.08297567151461033,0.2674465509711442
2024-11-04,0.0,-4.887136231378355,2.6421628694507544,-0.3935832895417026,0.09348333198495483
2024-11-05,0.0,-14.403435991355263,0.0,-1.7093000907921791,0.07519982131547297
2024-11-06,0.0,-2.7028789859678524,1.0923341495260155,-0.4615726054696896,0.15473209357834972
2024-11-07,0.0,-10.804080973160984,0.0,-1.226325554720019,0.0677640335862395
2024-11-08,0.0,1.286438765708578,3.6312982286101856,0.35710377982196945,0.1317305656548634
2024-11-09,0.0,-4.952643763416582,0.0,0.11560800876382449,0.08913210265146441
2024-11-10,0.0,-5.817009667323869,0.0,-0.6432106096734909,0.055516452796537476
2024-11-11,0.0,5.826632489682193,6.2864934451876735,3.734126372530167,2.055396292779515
2024-11-12,0.0,10.061014884593611,12.788588173247572,3.5164494258321692,3.4091789214125368
2024-11-13,0.0,0.0,6.284256810650993,0.8415718581295721,0.569884673614847
2024-11-14,0.0,2.341252522417816,5.098825656530675,0.22019469370234596,0.12027660140790185
2024-11-15,0.0,1.7002154119924158,7.615243106385283,1.9408743831661117,3.0664394102731087
2024-11-16,0.0,0.2168663862931214,3.426765072243728,0.34735689365901223,0.04389064137752378
2024-11-17,0.0,-5.260972903702732,6.504949143546088,2.0151467871656736,5.965531887903978
2024-11-18,0.0,-11.519193128308343,0.0,-1.177826523318072,0.08503661482704973
2024-11-19,0.0,-9.94539596766508,0.0,-1.4547696908718981,0.059743079594386066
2024-11-20,0.0,-2.550197496056802,0.0,-0.591878346213706,0.08793350213266711
2024-11-21,0.0,-3.2325626161135625,1.4130588972712963,-0.48599199050914726,0.03693991280945185
2024-11-22,0.0,-2.6046982083792742,0.9040359598270534,-0.2239421451370605,0.10133122624312171
2024-11-23,0.0,-2.0831126118670222,0.0,0.3584923903558746,0.1007910125430551
2024-11-24,0.0,-3.1097206039813643,0.0,-0.2217646613997139,0.10869918389954797
2024-11-25,0.0,-1.130686600768573,1.3298933527461925,0.365940162323681,0.275664659530275
2024-11-26,0.0,-2.758805504176257,0.0,-0.2066750063995741,0.08254484938083743
2024-11-27,0.0,0.17476193669206122,0.4528209420267843,0.3419150906550363,0.43615303879084283
2024-11-28,0.0,-3.8218831310147636,0.0,-0.7592990317468625,0.05113490088971777
2024-11-29,0.0,-5.3632309154968,0.0,-1.1281263549277603,0.03216100697198871
2024-11-30,0.0,-10.155887159318224,0.0,-0.703222550701374,0.039339606850512174
2024-12-01,0.0,-3.1080457446574954,0.0,-0.3406062383690231,0.20631144054265266
2024-12-02,0.0,-5.6485074133320055,0.0,-0.43108675512013966,0.08245049905381355
2024-12-03,0.0,-7.6817245865634805,0.0,-1.3288952311390703,0.10883368782127488
2024-12-04,0.0,3.7410286041991294,5.755500263506827,2.2082315781566306,0.1747627706542944
2024-12-05,0.0,0.2613149588622838,2.35440500883904,0.6032014289411586,0.04265087619770819
2024-12-06,0.0,-0.8420863828000874,1.2131590049432786,0.10824254730228838,0.018465304344694754
2024-12-07,0.0,-3.121833364979039,0.0,0.16508953699482248,0.08300720926024074
2024-12-08,0.0,0.0,31.103908502094335,4.357900601061933,28.534475238597704
2024-12-09,0.0,0.0,14.6060433441576,1.2408310940283134,8.61646239220386
2024-12-10,0.0,0.0,4.746710595709733,-0.05883695009379919,0.27247489350095977
2024-12-11,0.0,0.0,5.697420075806672,2.1083003643624187,0.622294875170017
2024-12-12,0.0,0.0,0.0,-0.29227829576836983,0.075049985082586
2024-12-13,0.0,0.0,0.0,0.11957994670710914,0.04462884618264086
2024-12-14,0.0,0.0,0.3065884920557554,0.1639289729166865,0.08084797592257882
2024-12-15,0.0,0.0,3.0458543463246173,0.24124553046910036,0.07502618846640638
2024-12-16,0.0,0.0,0.0,-0.2326131763318522,0.08701295505930214
2024-12-17,0.0,0.0,-0.6615434291659024,0.7900029688976596,0.10940103764182266
2024-12-18,0.0,-4.653230193432635,0.0,-0.6249469305470258,0.11531006325724703
2024-12-19,0.0,3.7086070492347583,3.709444453858919,0.0,0.040481981682065904
2024-12-20,0.0,0.0,5.915699498629074,1.1140565022409508,1.574210639738333
2024-12-21,0.0,0.0,6.184103706219372,3.703797234828974,4.725868464142677
2024-12-22,0.0,-1.9959394503341878,0.0,-0.4002733531695159,0.046540334172472726
2024-12-23,0.0,0.0,19.72176842362838,5.125215261989499,18.820133430181478
2024-12-24,0.0,-1.8415276945337227,-0.47547748885023267,-0.5611134690076031,0.16015727916330424
2024-12-25,0.0,0.0,0.0,0.9242090410648394,1.2816120954521786
2024-12-26,0.0,0.0,4.670158170024136,0.23256140096538291,0.14677756161635572
2024-12-27,0.0,0.0,3.955475096823572,0.06754005024781706,0.13736195822743258
2024-12-28,0.0,0.0,5.0953863414635245,0.19244995497746054,0.12097116531164431
2024-12-29,0.0,0.0,8.18048652828496,2.7252263505506242,1.5996894659656604
2024-12-30,0.0,0.0,7.28740983483448,0.9780269281976697,0.11425542130152884
2024-12-31,0.0,0.0,8.05272007113246,2.697094054202139,0.890477173636526
2025-01-01,0.0,0.0,10.768049093591111,3.8862034465759017,3.9641985354655827
2025-01-02,0.0,0.0,7.323194601561751,-0.24475176094541107,0.15956675201355366
2025-01-03,0.0,-1.3415843359813222,7.26369914886508,0.7801476453505216,1.2012728852582506
2025-01-04,0.0,-0.8093042918685909,2.2067056959269093,0.6227197208861998,0.11041340246374909
2025-01-05,0.0,0.0,4.65201645270211,0.0,0.0825287295280706
2025-01-06,0.0,0.0,5.229601612354218,0.9874358442017472,0.3948980789883874
2025-01-07,0.0,0.0,2.1003197733058805,-0.48485467052771136,0.10517283610481121
2025-01-08,0.0,-1.4013931496966774,0.0,-0.42741181273974704,0.08014306495435336
2025-01-09,0.0,2.020632298490441,2.0220613814507846,-0.342784952733297,0.05798740593394426
2025-01-10,0.0,-3.5585339987805145,0.0,-0.47546063254262044,0.211487405294032
2025-01-11,0.0,0.16584652463654376,2.136803443553691,0.4089615403688873,0.10907355182152122
2025-01-12,0.0,0.0,11.256456046450962,4.747317351506974,5.749657122330909
2025-01-13,0.0,0.0,0.0,-0.009851299061044816,0.08159954257982831
2025-01-14,0.0,0.0,3.1370123718654583,0.2807219352679693,0.29956953072224485
2025-01-15,0.0,0.0,0.0,-0.8565039514934892,0.21816505053662646
2025-01-16,0.0,0.0,3.9837850014642333,0.5556972682929128,0.4413661090709525
2025-01-17,0.0,0.0,5.498926150318836,2.0002224034285243,0.1170920562967521
2025-01-18,0.0,0.0,1.3756113513725083,0.35259219461113755,0.0670456670279966
2025-01-19,0.0,0.0,0.15038256327496446,-0.20464379711495634,0.12108453402194296
2025-01-20,0.0,0.0,1.9290482316164457,0.37141689227804553,0.07472670446686841
2025-01-21,0.0,0.0,6.278893390852968,0.0,0.11619513561335709
2025-01-22,0.0,0.16507382755477967,1.7239022631806051,0.05716794445703344,0.053604958467110934
2025-01-23,0.0,-7.230007618807,0.004478848182925374,-1.4876583088472826,0.04178515268917506
2025-01-24,0.0,-6.37733451676668,0.0,-0.7573207880544806,0.12956671930022026
2025-01-25,0.0,-0.5741954118972525,0.0,1.037579821937753,0.12063932344347238
2025-01-26,0.0,-0.4017957835298253,0.0,0.15521607681835492,0.06402331927703742
