datetime,cloud_cover_loss,high_temp_loss,soiling_loss,shading_loss,other_loss
2024-10-31,0.0,-248.00605720330856,42.89125660310833,-19.2891910353068,2.470571058100444
2024-11-30,0.0,-108.50218747779708,62.49321341131425,-0.3501435922621117,17.795008358452865
2024-12-31,0.0,-21.181944218336483,140.4652208403206,25.596080949557077,69.00800320955146
2025-01-31,0.0,-22.676546985678684,131.31765353197937,24.418402107627873,49.22688011662596
2025-02-28,0.0,-81.61146773058613,58.42595320696586,24.437759449976017,38.61563227553939
2025-03-31,0.0,22.08455407908173,178.76742750761352,55.43648297914101,77.06348668272132
